,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
33,[0.],[6.2584877e-07],[0.],[0.0531756],[2.8282404e-05],[1.7881393e-07],[6.0796738e-06],[2.9802322e-07],[0.],[0.],[0.00125977],[3.5762787e-07],[2.9802322e-07],[3.2782555e-07],[0.],[0.],[0.],[0.00039035],[2.3841858e-07],[0.64996594],[3.2782555e-07],[4.7683716e-07],[2.9802322e-07],[1.7881393e-07],[0.],[0.00149891],[0.],[0.00015786],[0.6208172],[2.9802322e-07],[1.579523e-05],[1.7285347e-06],[5.9604645e-08],[0.0042128],[1.5288591e-05],[2.592802e-06],[5.364418e-07],[2.8461218e-05],[5.209446e-05],[0.00022957],[0.],[5.662441e-07],[6.854534e-07],[2.6226044e-06],[0.00055146],[5.9604645e-08],[0.2537542],[0.],[7.838011e-05],[5.4180622e-05],[0.],[9.924173e-06],[3.8444996e-06],[0.63507205],[0.],[0.],[1.0222197e-05],[0.],[0.00050706],[8.940697e-08],[6.556511e-07],[0.],[0.],[0.00041002]
34,[0.],[0.00039977],[2.682209e-07],[0.04327777],[1.1920929e-06],[2.0176172e-05],[0.03329927],[0.],[5.066395e-07],[9.23872e-07],[5.3197145e-05],[0.],[0.],[6.648898e-05],[0.],[0.],[0.],[1.6540289e-05],[0.],[0.00287783],[0.],[5.9604645e-08],[0.],[0.],[1.013279e-06],[6.338954e-05],[6.2584877e-07],[0.70227677],[0.00607061],[0.],[0.19246897],[1.4901161e-07],[5.3048134e-06],[0.00017861],[0.23301637],[0.00175467],[0.00022393],[1.1920929e-06],[2.1457672e-06],[9.715557e-06],[0.],[2.9802322e-08],[0.00052899],[1.7881393e-07],[2.3305416e-05],[1.5795231e-06],[0.00090021],[5.9604645e-08],[0.66667736],[2.2351742e-06],[1.7881393e-07],[3.874302e-07],[1.1920929e-07],[0.00386357],[1.1920929e-07],[0.],[3.874302e-07],[5.9604645e-08],[2.1368265e-05],[6.4373016e-06],[0.00077549],[2.1755695e-06],[2.0861626e-07],[0.582062]
35,[0.],[0.],[0.],[0.],[7.301569e-05],[0.],[0.],[0.44249997],[0.],[0.],[3.2782555e-07],[0.5270269],[0.39023858],[0.],[0.],[0.],[0.],[4.7683716e-07],[0.33229354],[0.],[0.48315936],[0.25828564],[0.5073532],[0.2975748],[0.],[3.874302e-07],[0.],[0.],[0.],[0.47722787],[0.],[0.01744157],[0.],[1.4901161e-07],[0.],[0.],[0.],[0.0001879],[9.1701746e-05],[2.9802322e-07],[0.],[0.13070047],[0.],[0.00973961],[1.6093254e-06],[0.],[0.],[0.],[0.],[5.4240227e-05],[0.],[0.00093144],[0.00917554],[0.],[0.],[0.],[0.00183678],[0.],[1.1920929e-07],[0.],[0.],[0.],[0.],[0.]
36,[0.00012195],[0.01405132],[0.49840537],[5.811453e-06],[0.],[0.10723084],[0.00061056],[0.],[0.7616409],[0.7504627],[8.940697e-08],[0.],[0.],[0.0456509],[0.00013509],[0.00043446],[0.],[0.],[0.],[2.6226044e-06],[0.],[0.],[0.],[0.],[0.74942845],[5.9604645e-08],[0.7587086],[2.9295683e-05],[1.2516975e-06],[0.],[0.00015768],[0.],[0.2322259],[1.7881393e-07],[0.00013989],[0.00399733],[0.02003661],[0.],[0.],[0.],[0.00087705],[0.],[0.01164281],[0.],[0.],[0.64454037],[9.536743e-07],[0.06638366],[4.4345856e-05],[0.],[0.32623348],[0.],[0.],[2.503395e-06],[0.14912614],[0.00151271],[0.],[0.14242068],[2.9802322e-08],[0.2709425],[0.00934771],[0.53353727],[0.26525027],[2.3454428e-05]
37,[0.],[0.],[0.],[0.],[6.827712e-05],[0.],[0.],[0.49102077],[0.],[0.],[2.682209e-07],[0.44873145],[0.43752617],[0.],[0.],[0.],[0.],[4.7683716e-07],[0.37689966],[0.],[0.40401554],[0.20160848],[0.51895165],[0.33989286],[0.],[4.172325e-07],[0.],[0.],[0.],[0.52287054],[0.],[0.01667243],[0.],[2.9802322e-08],[0.],[0.],[0.],[0.00017577],[8.5771084e-05],[2.9802322e-07],[0.],[0.1236808],[0.],[0.00926828],[1.5199184e-06],[0.],[0.],[0.],[0.],[5.081296e-05],[0.],[0.00087142],[0.0085884],[0.],[0.],[0.],[0.00171843],[0.],[1.7881393e-07],[0.],[0.],[0.],[0.],[0.]
38,[0.],[0.],[0.],[0.],[0.06881768],[0.],[0.],[0.00430343],[0.],[0.],[6.380677e-05],[0.00520167],[0.003923],[0.],[0.],[0.],[0.],[9.429455e-05],[0.00358635],[1.1920929e-07],[0.00511515],[0.00661898],[0.00459775],[0.00329208],[0.],[8.368492e-05],[0.],[0.],[0.],[0.00462478],[0.],[0.02521452],[0.],[1.0639429e-05],[0.],[0.],[0.],[0.15862277],[0.02901036],[5.969405e-05],[0.],[0.00830656],[0.],[0.03392959],[0.00030741],[0.],[3.2782555e-07],[0.],[0.],[0.01613703],[0.],[0.39563885],[0.0518935],[5.9604645e-08],[0.],[0.],[0.27320853],[0.],[2.515316e-05],[0.],[0.],[0.],[0.],[0.]
39,[1.1920929e-07],[0.72941613],[7.790327e-05],[0.00018224],[0.],[0.12529984],[0.241339],[0.],[0.00027969],[0.00107637],[1.4007092e-06],[0.],[0.],[0.32096595],[8.940697e-08],[1.4901161e-07],[0.],[3.874302e-07],[0.],[6.535649e-05],[0.],[0.],[0.],[0.],[0.00105777],[1.758337e-06],[0.00056499],[0.01500866],[3.167987e-05],[0.],[0.07585409],[0.],[0.03627884],[5.00679e-06],[0.06788313],[0.6763292],[0.61422837],[2.9802322e-08],[5.9604645e-08],[2.0861626e-07],[5.9604645e-08],[0.],[0.73665106],[0.],[5.9604645e-07],[0.00268751],[2.5242567e-05],[5.6624413e-06],[0.01577932],[1.4901161e-07],[3.8027763e-05],[0.],[0.],[6.118417e-05],[1.3768673e-05],[1.7881393e-07],[0.],[1.3023615e-05],[5.662441e-07],[0.02187419],[0.73590577],[0.00530851],[2.8282404e-05],[0.00558233]
40,[0.],[0.02629963],[7.1525574e-07],[0.004015],[8.940697e-08],[0.00135857],[0.69935215],[0.],[2.7120113e-06],[1.0251999e-05],[6.9737434e-06],[0.],[0.],[0.00446895],[0.],[0.],[0.],[2.115965e-06],[0.],[0.00030684],[0.],[0.],[0.],[0.],[1.0043383e-05],[8.374453e-06],[5.3942204e-06],[0.25198624],[0.00054404],[0.],[0.64471817],[0.],[0.00035739],[2.3543835e-05],[0.61687124],[0.1061078],[0.01489595],[1.7881393e-07],[2.682209e-07],[1.2814999e-06],[0.],[0.],[0.03450584],[0.],[3.0696392e-06],[2.5629997e-05],[0.00011861],[5.9604645e-08],[0.26169235],[2.682209e-07],[3.2782555e-07],[5.9604645e-08],[8.940697e-08],[0.00034547],[1.4901161e-07],[0.],[8.940697e-08],[1.1920929e-07],[2.8014183e-06],[0.00021237],[0.04979995],[5.0723553e-05],[2.0861626e-07],[0.11040837]
41,[0.],[0.],[0.],[0.],[0.00014642],[0.],[0.],[0.20474312],[0.],[0.],[6.2584877e-07],[0.24292889],[0.19002384],[0.],[0.],[0.],[0.],[1.013279e-06],[0.17654511],[0.],[0.27645025],[0.43448997],[0.21577501],[0.16422588],[0.],[8.6426735e-07],[0.],[0.],[0.],[0.21677032],[0.],[0.03273737],[0.],[1.1920929e-07],[0.],[0.],[0.],[0.00037679],[0.00018397],[5.662441e-07],[0.],[0.52331734],[0.],[0.01914507],[3.2782555e-06],[0.],[0.],[0.],[0.],[0.00010887],[0.],[0.00186703],[0.01823941],[0.],[0.],[0.],[0.00367805],[0.],[2.9802322e-07],[0.],[0.],[0.],[0.],[0.]
42,[0.00510284],[2.0861626e-07],[1.0579824e-05],[0.],[0.],[5.066395e-07],[5.9604645e-08],[0.],[4.172325e-06],[2.0563602e-06],[0.],[0.],[0.],[4.172325e-07],[0.0043624],[0.00230908],[0.7966938],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[2.0861626e-06],[0.],[2.7120113e-06],[0.],[0.],[0.],[0.],[0.],[7.748604e-07],[0.],[1.1920929e-07],[2.3841858e-07],[2.9802322e-07],[0.],[0.],[0.],[0.0014821],[0.],[2.0861626e-07],[0.],[0.],[1.7285347e-06],[0.],[6.920099e-05],[2.9802322e-08],[0.],[1.7166138e-05],[0.],[0.],[0.],[3.555417e-05],[0.00095165],[0.],[3.7640333e-05],[0.],[1.0430813e-06],[2.0861626e-07],[1.3411045e-06],[2.2619963e-05],[2.9802322e-08]
43,[0.],[0.00036174],[1.1920929e-07],[0.0610877],[7.1525574e-07],[1.8239021e-05],[0.03022182],[0.],[2.3841858e-07],[3.2782555e-07],[3.3825636e-05],[0.],[0.],[6.0141087e-05],[0.],[0.],[0.],[1.04904175e-05],[0.],[0.004134],[0.],[0.],[0.],[0.],[3.5762787e-07],[4.0233135e-05],[2.3841858e-07],[0.7275268],[0.00870815],[0.],[0.17738038],[8.940697e-08],[4.8577785e-06],[0.00011358],[0.21559781],[0.00158772],[0.00020254],[7.748604e-07],[1.3709068e-06],[6.1690807e-06],[0.],[2.9802322e-08],[0.00047857],[8.940697e-08],[1.4781952e-05],[5.9604645e-07],[0.00057229],[0.],[0.65336907],[1.4305115e-06],[0.],[2.682209e-07],[5.9604645e-08],[0.00554767],[2.9802322e-08],[0.],[2.682209e-07],[2.9802322e-08],[1.3589859e-05],[2.771616e-06],[0.00070167],[8.940697e-07],[8.940697e-08],[0.6670129]
44,[0.],[0.00061315],[1.1920929e-07],[0.04155245],[6.556511e-07],[3.0875206e-05],[0.05018896],[0.],[3.5762787e-07],[4.4703484e-07],[3.1083822e-05],[0.],[0.],[0.00010201],[0.],[0.],[0.],[9.62615e-06],[0.],[0.00275844],[0.],[0.],[0.],[0.],[5.662441e-07],[3.6984682e-05],[3.2782555e-07],[0.71841073],[0.00581956],[0.],[0.26773167],[1.1920929e-07],[8.136034e-06],[0.00010422],[0.31789306],[0.00268918],[0.00034335],[6.854534e-07],[1.2516975e-06],[5.6922436e-06],[0.],[0.],[0.00081122],[5.9604645e-08],[1.3589859e-05],[8.6426735e-07],[0.00052539],[2.9802322e-08],[0.69013053],[1.3113022e-06],[5.9604645e-08],[2.0861626e-07],[1.1920929e-07],[0.0037035],[0.],[0.],[2.3841858e-07],[8.940697e-08],[1.2516975e-05],[4.7683716e-06],[0.00118908],[1.1622906e-06],[8.940697e-08],[0.5716922]
45,[0.],[1.9460917e-05],[2.9802322e-08],[0.2989624],[2.2649765e-06],[1.4305115e-06],[0.00166792],[0.],[5.9604645e-08],[1.4901161e-07],[9.956956e-05],[2.9802322e-08],[0.],[3.3974648e-06],[0.],[0.],[0.],[3.08156e-05],[5.9604645e-08],[0.02648851],[2.9802322e-08],[1.1920929e-07],[2.9802322e-08],[5.9604645e-08],[1.7881393e-07],[0.00011849],[0.],[0.16911545],[0.05444521],[5.9604645e-08],[0.01142779],[1.1920929e-07],[8.34465e-07],[0.00033385],[0.01452112],[8.5264444e-05],[1.090765e-05],[2.1755695e-06],[4.053116e-06],[1.8149614e-05],[0.],[8.940697e-08],[2.56598e-05],[2.0861626e-07],[4.3570995e-05],[2.3841858e-07],[0.00319499],[0.],[0.09177655],[4.2021275e-06],[8.940697e-08],[7.1525574e-07],[2.9802322e-07],[0.03527531],[0.],[0.],[7.748604e-07],[2.9802322e-08],[4.005432e-05],[9.536743e-07],[3.7640333e-05],[3.2782555e-07],[0.],[0.34589303]
46,[0.],[0.],[0.],[0.00012863],[7.18534e-05],[0.],[1.1920929e-07],[7.748604e-07],[0.],[0.],[0.01112011],[8.6426735e-07],[6.854534e-07],[0.],[0.],[0.],[0.],[0.00241435],[5.662441e-07],[0.00839427],[9.23872e-07],[1.1026859e-06],[8.34465e-07],[5.066395e-07],[0.],[0.00979033],[0.],[6.2584877e-07],[0.00380039],[7.748604e-07],[3.874302e-07],[4.261732e-06],[0.],[0.17033544],[3.874302e-07],[1.1920929e-07],[0.],[7.209182e-05],[0.00014612],[0.00138807],[0.],[1.3709068e-06],[0.],[5.6624413e-06],[0.00169295],[0.],[0.12761918],[0.],[2.3245811e-06],[0.00015685],[0.],[2.5182962e-05],[1.001358e-05],[0.00632018],[0.],[0.],[2.849102e-05],[0.],[0.00573203],[0.],[5.9604645e-08],[0.],[0.],[2.413988e-06]
47,[0.13361904],[0.00012791],[0.16554847],[4.4703484e-07],[0.],[0.00107652],[9.924173e-06],[0.],[0.07311904],[0.03111947],[0.],[0.],[0.],[0.00042903],[0.14597118],[0.35480154],[1.2069941e-05],[0.],[0.],[2.0861626e-07],[0.],[0.],[0.],[0.],[0.03099805],[0.],[0.04880396],[1.5497208e-06],[1.7881393e-07],[0.],[5.7816505e-06],[0.],[0.00270644],[0.],[5.0365925e-06],[3.6031008e-05],[0.00018346],[0.],[0.],[0.],[0.52621007],[0.],[0.00010574],[0.],[0.],[0.01600862],[0.],[0.5652133],[3.874302e-06],[0.],[0.2436133],[0.],[0.],[2.3841858e-07],[0.40043545],[0.6571506],[0.],[0.4139632],[0.],[0.00332335],[8.46684e-05],[0.01015824],[0.29801762],[2.0563602e-06]
48,[0.],[0.],[0.],[4.082918e-06],[0.00224975],[0.],[2.9802322e-08],[2.3931265e-05],[0.],[0.],[0.6224208],[2.9027462e-05],[2.1845102e-05],[0.],[0.],[0.],[0.],[0.3494696],[1.9967556e-05],[3.8921833e-05],[2.8550625e-05],[3.7014484e-05],[2.5600195e-05],[1.835823e-05],[0.],[0.6139124],[0.],[1.4901161e-07],[7.122755e-06],[2.5779009e-05],[0.],[0.00014356],[0.],[0.03187504],[0.],[0.],[0.],[0.00226104],[0.0041368],[0.29353693],[0.],[4.646182e-05],[0.],[0.00020614],[0.21393922],[0.],[0.00015292],[0.],[2.0861626e-07],[0.00430757],[0.],[0.00078681],[0.0003036],[2.56598e-05],[0.],[0.],[0.00081497],[0.],[0.64651114],[0.],[0.],[0.],[0.],[3.5762787e-07]
49,[0.],[0.],[0.],[0.],[7.0273876e-05],[0.],[0.],[0.47666994],[0.],[0.],[2.9802322e-07],[0.4708854],[0.4234381],[0.],[0.],[0.],[0.],[4.7683716e-07],[0.36350214],[0.],[0.42566645],[0.21635017],[0.52666426],[0.32712018],[0.],[3.874302e-07],[0.],[0.],[0.],[0.51161855],[0.],[0.01690426],[0.],[5.9604645e-08],[0.],[0.],[0.],[0.00018087],[8.824468e-05],[2.682209e-07],[0.],[0.12681314],[0.],[0.00963977],[1.5199184e-06],[0.],[0.],[0.],[0.],[5.2273273e-05],[0.],[0.00089672],[0.00883526],[0.],[0.],[0.],[0.00176811],[0.],[1.1920929e-07],[0.],[0.],[0.],[0.],[0.]
50,[0.01416737],[0.00061142],[0.48698536],[1.1026859e-06],[0.],[0.00513002],[2.6255846e-05],[0.],[0.27402502],[0.13321006],[0.],[0.],[0.],[0.0020493],[0.01567683],[0.04874328],[1.1026859e-06],[0.],[0.],[5.364418e-07],[0.],[0.],[0.],[0.],[0.13274515],[0.],[0.19710815],[3.4868717e-06],[2.3841858e-07],[0.],[1.31726265e-05],[0.],[0.0128186],[8.940697e-08],[1.129508e-05],[0.00017232],[0.00087696],[0.],[0.],[0.],[0.09378418],[0.],[0.00050545],[0.],[0.],[0.07222214],[2.0861626e-07],[0.7708453],[8.702278e-06],[0.],[0.6064632],[0.],[0.],[4.7683716e-07],[0.7588555],[0.15153718],[0.],[0.7607783],[0.],[0.01570398],[0.00040492],[0.04680541],[0.67011046],[4.6491623e-06]
51,[0.],[4.172325e-07],[0.],[0.03158513],[3.0428171e-05],[8.940697e-08],[3.993511e-06],[2.9802322e-07],[0.],[0.],[0.00135413],[3.2782555e-07],[2.9802322e-07],[1.7881393e-07],[0.],[0.],[0.],[0.00041962],[2.682209e-07],[0.575734],[4.172325e-07],[4.7683716e-07],[3.5762787e-07],[1.7881393e-07],[0.],[0.00161111],[0.],[9.1701746e-05],[0.4873915],[3.2782555e-07],[1.04904175e-05],[1.8775463e-06],[0.],[0.00565815],[1.0102987e-05],[1.6987324e-06],[3.5762787e-07],[3.0577183e-05],[5.5998564e-05],[0.00024679],[0.],[6.2584877e-07],[4.4703484e-07],[2.7418137e-06],[0.00059286],[0.],[0.34269637],[0.],[4.5478344e-05],[5.8323145e-05],[0.],[1.0609627e-05],[4.053116e-06],[0.502644],[0.],[0.],[1.0937452e-05],[0.],[0.00054505],[1.4901161e-07],[4.7683716e-07],[8.940697e-08],[0.],[0.00023818]
52,[0.],[0.04106253],[1.1622906e-06],[0.00234923],[1.7881393e-07],[0.00215214],[0.71152115],[0.],[4.23193e-06],[1.6212463e-05],[7.5101852e-06],[0.],[0.],[0.00706655],[2.9802322e-08],[2.9802322e-08],[0.],[2.3245811e-06],[0.],[0.00032687],[0.],[0.],[0.],[0.],[1.5944242e-05],[8.910894e-06],[8.493662e-06],[0.17852652],[0.00033066],[0.],[0.53931534],[0.],[0.00056651],[2.5063753e-05],[0.50949246],[0.15838286],[0.02341148],[1.7881393e-07],[2.9802322e-07],[1.3113022e-06],[5.9604645e-08],[0.],[0.05362162],[0.],[3.2782555e-06],[4.0590763e-05],[0.00012639],[2.0861626e-07],[0.18610704],[2.682209e-07],[5.662441e-07],[5.9604645e-08],[0.],[0.00030619],[2.9802322e-07],[2.9802322e-08],[5.9604645e-08],[2.682209e-07],[2.682209e-06],[0.00033656],[0.07671511],[8.037686e-05],[3.874302e-07],[0.07014751]
53,[0.],[0.],[0.],[7.1525574e-07],[0.01014218],[0.],[0.],[0.00010899],[0.],[0.],[0.02535111],[0.00013185],[9.930134e-05],[0.],[0.],[0.],[0.],[0.25281757],[9.0777874e-05],[9.000301e-06],[0.0001297],[0.00016806],[0.00011647],[8.326769e-05],[0.],[0.02407166],[0.],[5.9604645e-08],[1.3411045e-06],[0.00011718],[0.],[0.00065181],[0.],[0.00099972],[0.],[0.],[0.],[0.01019284],[0.01852664],[0.3661703],[0.],[0.00021118],[0.],[0.00089791],[0.36750475],[0.],[3.540516e-05],[0.],[8.940697e-08],[0.02033812],[0.],[0.00356558],[0.00137821],[5.8710575e-06],[0.],[0.],[0.00369254],[0.],[0.05264646],[0.],[0.],[0.],[0.],[0.]
54,[0.02456668],[0.00041777],[0.39337632],[9.834766e-07],[0.],[0.00351012],[1.8715858e-05],[0.],[0.2049942],[0.09500998],[0.],[0.],[0.],[0.00140083],[0.0271537],[0.08240148],[1.9967556e-06],[0.],[0.],[4.172325e-07],[0.],[0.],[0.],[0.],[0.09466383],[0.],[0.14362052],[2.95043e-06],[2.0861626e-07],[0.],[1.0997057e-05],[0.],[0.00879243],[8.940697e-08],[9.506941e-06],[0.00011769],[0.00059924],[0.],[0.],[0.],[0.15352446],[0.],[0.00034541],[0.],[0.],[0.05049255],[1.4901161e-07],[0.76583815],[7.3611736e-06],[0.],[0.5128466],[0.],[0.],[3.874302e-07],[0.6858347],[0.23838848],[0.],[0.697783],[0.],[0.01078153],[0.00027668],[0.03245547],[0.5811784],[3.9041042e-06]
55,[0.],[0.01059091],[4.172325e-07],[0.00683704],[2.3841858e-07],[0.00053889],[0.47967446],[0.],[1.013279e-06],[4.053116e-06],[1.0877848e-05],[0.],[0.],[0.00177586],[0.],[0.],[0.],[3.3676624e-06],[0.],[0.00047585],[0.],[0.],[0.],[0.],[3.9339066e-06],[1.2993813e-05],[2.1457672e-06],[0.36519435],[0.00092864],[0.],[0.7050897],[0.],[0.00014171],[3.6507845e-05],[0.70634305],[0.04492947],[0.00595689],[2.0861626e-07],[3.874302e-07],[1.9669533e-06],[0.],[0.],[0.01396593],[5.9604645e-08],[4.6491623e-06],[1.0102987e-05],[0.00018409],[1.1920929e-07],[0.37706286],[3.874302e-07],[2.9802322e-07],[5.9604645e-08],[0.],[0.00058991],[1.4901161e-07],[2.9802322e-08],[0.],[1.1920929e-07],[4.3213367e-06],[8.419156e-05],[0.02034792],[2.0116568e-05],[2.0861626e-07],[0.17488146]
56,[0.],[0.],[0.],[0.],[0.00017947],[0.],[0.],[0.19055098],[0.],[0.],[7.748604e-07],[0.22166714],[0.17662543],[0.],[0.],[0.],[0.],[1.1920929e-06],[0.16390476],[0.],[0.22643626],[0.3705259],[0.20101148],[0.15247163],[0.],[1.1026859e-06],[0.],[0.],[0.],[0.20195627],[0.],[0.04033566],[0.],[8.940697e-08],[0.],[0.],[0.],[0.00046197],[0.00022551],[7.748604e-07],[0.],[0.5229714],[0.],[0.02528471],[3.963709e-06],[0.],[0.],[0.],[0.],[0.00013351],[0.],[0.00228816],[0.02227232],[0.],[0.],[0.],[0.00450617],[0.],[3.2782555e-07],[0.],[0.],[0.],[0.],[0.]
57,[1.1444092e-05],[0.06311232],[0.08532378],[1.3440847e-05],[0.],[0.36213666],[0.00287971],[0.],[0.25089616],[0.5633514],[1.7881393e-07],[0.],[0.],[0.1844078],[1.2695789e-05],[4.082918e-05],[0.],[8.940697e-08],[0.],[6.0796738e-06],[0.],[0.],[0.],[0.],[0.55905885],[1.4901161e-07],[0.40364736],[0.00013837],[3.0100346e-06],[0.],[0.00074455],[0.],[0.5884247],[4.4703484e-07],[0.00066075],[0.0186173],[0.08812755],[0.],[0.],[5.9604645e-08],[8.240342e-05],[0.],[0.0527443],[0.],[8.940697e-08],[0.74942577],[2.3245811e-06],[0.00663105],[0.00014558],[0.],[0.04347965],[0.],[0.],[5.632639e-06],[0.01618728],[0.00014228],[0.],[0.01535156],[0.],[0.6372379],[0.04269704],[0.7495246],[0.03278038],[5.3316355e-05]
58,[0.],[0.],[0.],[1.1324883e-06],[0.00279012],[0.],[0.],[2.9802322e-05],[0.],[0.],[0.27926672],[3.6090612e-05],[2.7120113e-05],[0.],[0.],[0.],[0.],[0.6478421],[2.4795532e-05],[1.2099743e-05],[3.543496e-05],[4.5865774e-05],[3.1799078e-05],[2.270937e-05],[0.],[0.26870555],[0.],[5.9604645e-08],[2.115965e-06],[3.2007694e-05],[2.9802322e-08],[0.0001781],[0.],[0.0067915],[5.9604645e-08],[0.],[0.],[0.00280422],[0.00512826],[0.5875058],[0.],[5.7697296e-05],[0.],[0.00025576],[0.48265424],[0.],[4.7415495e-05],[0.],[5.9604645e-08],[0.00533959],[0.],[0.0009762],[0.00037673],[8.016825e-06],[0.],[0.],[0.00101107],[0.],[0.488056],[0.],[0.],[0.],[0.],[2.3841858e-07]
59,[0.0006524],[0.00530893],[0.77326435],[2.4735928e-06],[0.],[0.04304525],[0.00022879],[0.],[0.75786257],[0.57276505],[5.9604645e-08],[0.],[0.],[0.01759884],[0.00072306],[0.00232244],[8.940697e-08],[0.],[0.],[1.1920929e-06],[0.],[0.],[0.],[0.],[0.571778],[1.1920929e-07],[0.6816889],[1.0967255e-05],[5.9604645e-07],[0.],[5.9068203e-05],[0.],[0.10174865],[1.4901161e-07],[5.2392483e-05],[0.00150076],[0.007599],[0.],[0.],[0.],[0.0046795],[0.],[0.0043923],[0.],[0.],[0.40443158],[5.364418e-07],[0.2757749],[2.0384789e-05],[0.],[0.72168326],[0.],[0.],[1.1026859e-06],[0.4841617],[0.00804847],[0.],[0.47072583],[0.],[0.12217367],[0.00352135],[0.29989278],[0.65908986],[1.0281801e-05]
60,[0.],[0.12926096],[4.053116e-06],[0.00123891],[1.4901161e-07],[0.00742155],[0.68396485],[0.],[1.4603138e-05],[5.6266785e-05],[4.261732e-06],[0.],[0.],[0.02407816],[1.4901161e-07],[0.],[0.],[1.3113022e-06],[0.],[0.00018772],[0.],[0.],[0.],[0.],[5.5283308e-05],[5.155802e-06],[2.9534101e-05],[0.09392712],[0.00016749],[0.],[0.3583225],[0.],[0.00196102],[1.4424324e-05],[0.33131027],[0.39482152],[0.07673064],[1.4901161e-07],[1.4901161e-07],[7.1525574e-07],[5.9604645e-08],[0.],[0.16417739],[0.],[1.847744e-06],[0.00014061],[7.2568655e-05],[2.682209e-07],[0.09834537],[8.940697e-08],[1.9967556e-06],[2.9802322e-08],[0.],[0.00017592],[6.556511e-07],[0.],[2.9802322e-08],[6.2584877e-07],[1.66893e-06],[0.0011659],[0.22363314],[0.00027847],[1.4603138e-06],[0.03678694]
61,[0.00517797],[0.00115728],[0.64255786],[1.7285347e-06],[0.],[0.0096705],[4.9710274e-05],[0.],[0.41684407],[0.22542682],[2.9802322e-08],[0.],[0.],[0.00387385],[0.00573519],[0.01822051],[4.172325e-07],[0.],[0.],[7.748604e-07],[0.],[0.],[0.],[0.],[0.22472349],[2.9802322e-08],[0.31736374],[5.275011e-06],[4.172325e-07],[0.],[1.9580126e-05],[0.],[0.02400017],[8.940697e-08],[1.692772e-05],[0.00032616],[0.00165948],[0.],[0.],[0.],[0.03612816],[0.],[0.00095677],[0.],[0.],[0.12847704],[2.3841858e-07],[0.75147235],[1.3023615e-05],[0.],[0.74479145],[0.],[0.],[7.1525574e-07],[0.7643559],[0.06075656],[0.],[0.7662483],[0.],[0.02932754],[0.00076658],[0.08507821],[0.7605417],[6.8843365e-06]
62,[0.03300223],[0.00033849],[0.34442624],[8.6426735e-07],[0.],[0.00284576],[1.7225742e-05],[0.],[0.1728079],[0.07838961],[0.],[0.],[0.],[0.00113529],[0.03644431],[0.10848701],[2.6226044e-06],[0.],[0.],[3.874302e-07],[0.],[0.],[0.],[0.],[0.07809877],[0.],[0.11962062],[2.682209e-06],[2.0861626e-07],[0.],[1.013279e-05],[0.],[0.00713548],[2.9802322e-08],[8.7320805e-06],[9.536743e-05],[0.00048551],[0.],[0.],[0.],[0.19728449],[0.],[0.00027975],[0.],[0.],[0.04130429],[1.4901161e-07],[0.7627961],[6.67572e-06],[0.],[0.46031094],[0.],[0.],[3.5762787e-07],[0.6388159],[0.297827],[0.],[0.6516441],[0.],[0.00875294],[0.00022414],[0.02645802],[0.52924764],[3.5762787e-06]
63,[0.],[0.],[0.],[1.4960766e-05],[0.00049064],[0.],[1.1920929e-07],[5.185604e-06],[0.],[0.],[0.12206715],[6.3478947e-06],[4.7385693e-06],[0.],[0.],[0.],[0.],[0.0297831],[4.3213367e-06],[0.0001992],[6.1690807e-06],[8.046627e-06],[5.6028366e-06],[4.0233135e-06],[0.],[0.11577117],[0.],[3.874302e-07],[0.00011235],[5.5730343e-06],[2.3841858e-07],[3.0368567e-05],[0.],[0.63064325],[2.0861626e-07],[8.940697e-08],[0.],[0.0004932],[0.00090355],[0.01822338],[0.],[9.924173e-06],[0.],[4.0203333e-05],[0.0153141],[0.],[0.00433028],[0.],[1.1026859e-06],[0.00094101],[0.],[0.00017151],[6.613135e-05],[0.00014833],[0.],[0.],[0.00017756],[0.],[0.07147947],[0.],[0.],[0.],[0.],[1.3411045e-06]
