,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
32,[5.9604645e-08],[0.17205137],[0.01536879],[0.06266278],[0.0805966],[0.],[0.],[0.],[0.73976845],[1.1920929e-07],[5.9604645e-08],[0.],[0.],[0.306121],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.1920929e-07],[5.1885843e-05],[0.],[0.00126234],[0.0100446],[0.],[0.],[0.6424303],[0.01396149],[6.79791e-05],[0.],[0.],[5.9604645e-08],[5.3048134e-06],[0.],[0.2322259],[0.],[0.],[0.03627884],[0.00035739],[0.],[7.748604e-07],[4.8577785e-06],[8.136034e-06],[8.34465e-07],[0.],[0.00270644],[0.],[0.],[0.0128186],[0.],[0.00056651],[0.],[0.00879243],[0.00014171],[0.],[0.5884247],[0.],[0.10174865],[0.00196102],[0.02400017],[0.00713548],[0.]
33,[0.02186891],[1.7881393e-07],[8.940697e-08],[4.172325e-06],[1.7881393e-07],[0.00077999],[0.3885506],[1.4901161e-07],[7.4505806e-07],[0.00344506],[0.01299882],[8.940697e-08],[8.940697e-08],[2.2351742e-06],[7.6413155e-05],[0.00130755],[3.2782555e-07],[8.940697e-08],[3.963709e-06],[0.06191114],[5.2124262e-05],[0.00936639],[0.],[0.01002029],[1.809001e-05],[0.],[0.],[7.748604e-07],[1.6987324e-06],[8.940697e-08],[0.],[1.5199184e-06],[0.0019922],[0.0042128],[0.00017861],[1.4901161e-07],[1.7881393e-07],[2.9802322e-08],[1.0639429e-05],[5.00679e-06],[2.3543835e-05],[1.1920929e-07],[0.],[0.00011358],[0.00010422],[0.00033385],[0.17033544],[0.],[0.03187504],[5.9604645e-08],[8.940697e-08],[0.00565815],[2.5063753e-05],[0.00099972],[8.940697e-08],[3.6507845e-05],[8.940697e-08],[4.4703484e-07],[0.0067915],[1.4901161e-07],[1.4424324e-05],[8.940697e-08],[2.9802322e-08],[0.63064325]
34,[5.096197e-06],[9.611249e-05],[1.3887882e-05],[0.04733428],[4.0590763e-05],[0.],[5.066395e-07],[0.],[0.00151694],[2.9206276e-05],[5.4836273e-06],[0.],[0.],[0.01356292],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.1473894e-05],[7.1525574e-07],[8.940697e-08],[0.38760665],[1.0222197e-05],[0.],[0.],[0.00484577],[1.2844801e-05],[9.23872e-07],[0.],[5.9604645e-08],[1.5288591e-05],[0.23301637],[0.],[0.00013989],[0.],[0.],[0.06788313],[0.61687124],[0.],[1.1920929e-07],[0.21559781],[0.31789306],[0.01452112],[3.874302e-07],[5.0365925e-06],[0.],[0.],[1.129508e-05],[1.0102987e-05],[0.50949246],[0.],[9.506941e-06],[0.70634305],[0.],[0.00066075],[5.9604645e-08],[5.2392483e-05],[0.33131027],[1.692772e-05],[8.7320805e-06],[2.0861626e-07]
35,[8.6426735e-07],[0.00274977],[0.00020707],[0.58773124],[0.00116178],[0.],[5.9604645e-08],[0.],[0.04176953],[4.5895576e-06],[9.23872e-07],[0.],[0.],[0.28289688],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.937151e-06],[4.6491623e-06],[0.],[0.29561868],[0.00013462],[0.],[0.],[0.1225878],[0.0001879],[5.6624413e-06],[0.],[0.],[2.592802e-06],[0.00175467],[0.],[0.00399733],[0.],[0.],[0.6763292],[0.1061078],[0.],[2.3841858e-07],[0.00158772],[0.00268918],[8.5264444e-05],[1.1920929e-07],[3.6031008e-05],[0.],[0.],[0.00017232],[1.6987324e-06],[0.15838286],[0.],[0.00011769],[0.04492947],[0.],[0.0186173],[0.],[0.00150076],[0.39482152],[0.00032616],[9.536743e-05],[8.940697e-08]
36,[1.4901161e-07],[0.01385269],[0.00105402],[0.7280085],[0.00589091],[0.],[2.9802322e-08],[0.],[0.181716],[9.23872e-07],[1.7881393e-07],[0.],[0.],[0.6677487],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[3.874302e-07],[6.1392784e-06],[0.],[0.05074912],[0.00068542],[0.],[0.],[0.41581157],[0.00095624],[7.301569e-06],[0.],[0.],[5.364418e-07],[0.00022393],[0.],[0.02003661],[0.],[0.],[0.61422837],[0.01489595],[0.],[2.9802322e-07],[0.00020254],[0.00034335],[1.090765e-05],[0.],[0.00018346],[0.],[0.],[0.00087696],[3.5762787e-07],[0.02341148],[0.],[0.00059924],[0.00595689],[0.],[0.08812755],[0.],[0.007599],[0.07673064],[0.00165948],[0.00048551],[0.]
37,[6.574392e-05],[0.],[0.],[0.],[0.],[0.02026159],[0.00026202],[0.00021422],[0.],[2.3186207e-05],[4.1753054e-05],[0.00016767],[0.00012416],[2.9802322e-08],[0.3574549],[0.00449887],[0.00121304],[0.00013202],[0.0128271],[0.00103354],[0.4000374],[5.6535006e-05],[0.],[0.00442365],[1.1920929e-07],[0.],[0.00012547],[0.0024884],[0.],[0.],[0.],[0.00525421],[0.00563002],[2.8461218e-05],[1.1920929e-06],[0.0001879],[0.],[0.00017577],[0.15862277],[2.9802322e-08],[1.7881393e-07],[0.00037679],[0.],[7.748604e-07],[6.854534e-07],[2.1755695e-06],[7.209182e-05],[0.],[0.00226104],[0.00018087],[0.],[3.0577183e-05],[1.7881393e-07],[0.01019284],[0.],[2.0861626e-07],[0.00046197],[0.],[0.00280422],[0.],[1.4901161e-07],[0.],[0.],[0.0004932]
38,[0.00012046],[0.],[0.],[8.940697e-08],[0.],[0.0365237],[0.00048003],[0.00010458],[0.],[4.258752e-05],[7.638335e-05],[8.183718e-05],[6.067753e-05],[0.],[0.5324168],[0.00846255],[0.00059226],[6.443262e-05],[0.00630045],[0.00209293],[0.5067703],[0.00010365],[0.],[0.00807893],[2.0861626e-07],[0.],[6.124377e-05],[0.00129071],[2.9802322e-08],[0.],[0.],[0.00257078],[0.01027182],[5.209446e-05],[2.1457672e-06],[9.1701746e-05],[0.],[8.5771084e-05],[0.02901036],[5.9604645e-08],[2.682209e-07],[0.00018397],[0.],[1.3709068e-06],[1.2516975e-06],[4.053116e-06],[0.00014612],[0.],[0.0041368],[8.824468e-05],[0.],[5.5998564e-05],[2.9802322e-07],[0.01852664],[0.],[3.874302e-07],[0.00022551],[0.],[0.00512826],[0.],[1.4901161e-07],[0.],[0.],[0.00090355]
39,[0.00046739],[0.],[0.],[2.3841858e-07],[0.],[0.12384257],[0.00584498],[3.5762787e-07],[2.9802322e-08],[0.00018758],[0.0003368],[2.682209e-07],[1.4901161e-07],[1.1920929e-07],[0.00049317],[0.5996163],[1.9669533e-06],[2.0861626e-07],[2.425909e-05],[0.18355888],[0.00033653],[0.0004566],[0.],[0.433959],[9.834766e-07],[0.],[2.0861626e-07],[4.0233135e-06],[1.4901161e-07],[0.],[0.],[9.894371e-06],[0.65513545],[0.00022957],[9.715557e-06],[2.9802322e-07],[0.],[2.9802322e-07],[5.969405e-05],[2.0861626e-07],[1.2814999e-06],[5.662441e-07],[0.],[6.1690807e-06],[5.6922436e-06],[1.8149614e-05],[0.00138807],[0.],[0.29353693],[2.682209e-07],[0.],[0.00024679],[1.3113022e-06],[0.3661703],[0.],[1.9669533e-06],[7.748604e-07],[5.9604645e-08],[0.5875058],[0.],[7.1525574e-07],[0.],[0.],[0.01822338]
40,[0.],[0.00153092],[0.06774583],[1.1920929e-07],[0.00547853],[0.],[0.],[0.],[2.2798777e-05],[0.],[0.],[0.],[0.],[7.748604e-07],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.3477381],[0.],[0.],[0.12868321],[0.],[0.],[3.2782555e-06],[0.07909307],[0.4110657],[0.],[0.],[0.],[0.],[0.],[0.00087705],[0.],[0.],[5.9604645e-08],[0.],[0.],[0.0014821],[0.],[0.],[0.],[0.],[0.52621007],[0.],[0.],[0.09378418],[0.],[5.9604645e-08],[0.],[0.15352446],[0.],[0.],[8.240342e-05],[0.],[0.0046795],[5.9604645e-08],[0.03612816],[0.19728452],[0.]
41,[1.2814999e-06],[0.],[0.],[0.],[0.],[0.00042397],[5.3942204e-06],[0.14681926],[0.],[3.874302e-07],[8.046627e-07],[0.1186243],[0.09066042],[0.],[0.00339505],[8.833408e-05],[0.20700705],[0.0958389],[0.02400377],[2.0235777e-05],[0.00292146],[1.1026859e-06],[0.],[9.1165304e-05],[0.],[0.],[0.09149325],[0.05009595],[0.],[0.],[0.],[0.05250585],[0.00011611],[5.662441e-07],[2.9802322e-08],[0.13070047],[0.],[0.1236808],[0.00830656],[0.],[0.],[0.52331734],[0.],[2.9802322e-08],[0.],[8.940697e-08],[1.3709068e-06],[0.],[4.646182e-05],[0.12681314],[0.],[6.2584877e-07],[0.],[0.00021118],[0.],[0.],[0.5229714],[0.],[5.7697296e-05],[0.],[0.],[0.],[0.],[9.924173e-06]
42,[2.682209e-07],[0.00802818],[0.00060752],[0.73163587],[0.00340256],[0.],[2.9802322e-08],[0.],[0.11343101],[1.2516975e-06],[2.3841858e-07],[0.],[0.],[0.53658986],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.066395e-07],[4.4107437e-06],[0.],[0.11218354],[0.000395],[0.],[0.],[0.29082304],[0.00055116],[5.364418e-06],[0.],[0.],[6.854534e-07],[0.00052899],[0.],[0.01164281],[0.],[0.],[0.73665106],[0.03450584],[0.],[2.0861626e-07],[0.00047857],[0.00081122],[2.56598e-05],[0.],[0.00010574],[0.],[0.],[0.00050545],[4.4703484e-07],[0.05362162],[0.],[0.00034541],[0.01396593],[0.],[0.0527443],[0.],[0.0043923],[0.16417739],[0.00095677],[0.00027975],[0.]
43,[5.930662e-06],[0.],[0.],[0.],[0.],[0.00187761],[2.3454428e-05],[0.01164064],[0.],[2.026558e-06],[3.784895e-06],[0.00873333],[0.00657344],[0.],[0.01488355],[0.00035796],[0.06127822],[0.00690785],[0.12730011],[8.204579e-05],[0.01282793],[5.155802e-06],[0.],[0.00040394],[0.],[0.],[0.00657704],[0.52561426],[0.],[0.],[0.],[0.4178257],[0.00051472],[2.6226044e-06],[1.7881393e-07],[0.00973961],[0.],[0.00926828],[0.03392959],[0.],[0.],[0.01914507],[0.],[8.940697e-08],[5.9604645e-08],[2.0861626e-07],[5.6624413e-06],[0.],[0.00020614],[0.00963977],[0.],[2.7418137e-06],[0.],[0.00089791],[0.],[5.9604645e-08],[0.02528471],[0.],[0.00025576],[0.],[0.],[0.],[0.],[4.0203333e-05]
44,[0.00127476],[5.9604645e-08],[0.],[4.4703484e-07],[0.],[0.11052555],[0.00506353],[1.847744e-06],[5.9604645e-08],[0.00045064],[0.00080878],[1.4603138e-06],[1.0728836e-06],[2.682209e-07],[0.00220197],[0.62128633],[1.0579824e-05],[1.1622906e-06],[0.00011328],[0.1812728],[0.0015032],[0.00109643],[0.],[0.33430204],[2.3245811e-06],[0.],[1.1026859e-06],[2.30968e-05],[1.7881393e-07],[0.],[0.],[4.6133995e-05],[0.60821176],[0.00055146],[2.3305416e-05],[1.6093254e-06],[0.],[1.5199184e-06],[0.00030741],[5.9604645e-07],[3.0696392e-06],[3.2782555e-06],[0.],[1.4781952e-05],[1.3589859e-05],[4.3570995e-05],[0.00169295],[0.],[0.21393922],[1.5199184e-06],[0.],[0.00059286],[3.2782555e-06],[0.36750475],[0.],[4.6491623e-06],[3.963709e-06],[8.940697e-08],[0.48265424],[0.],[1.847744e-06],[0.],[0.],[0.0153141]
45,[0.],[0.5547182],[0.08556575],[0.00476271],[0.34448788],[0.],[0.],[0.],[0.47159484],[1.4901161e-07],[0.],[0.],[0.],[0.02900147],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00031099],[0.],[9.047985e-05],[0.05733934],[0.],[0.],[0.11395636],[0.07824162],[0.00040707],[0.],[0.],[5.9604645e-08],[1.5795231e-06],[0.],[0.64454037],[0.],[0.],[0.00268751],[2.5629997e-05],[0.],[1.7285347e-06],[5.9604645e-07],[8.6426735e-07],[2.3841858e-07],[0.],[0.01600862],[0.],[0.],[0.07222214],[0.],[4.0590763e-05],[0.],[0.05049255],[1.0102987e-05],[0.],[0.74942577],[0.],[0.40443158],[0.00014061],[0.12847704],[0.04130429],[0.]
46,[0.6425957],[8.046627e-07],[2.0861626e-07],[2.0831823e-05],[5.662441e-07],[2.7567148e-05],[0.02908882],[0.],[3.7550926e-06],[0.14552552],[0.54682887],[0.],[0.],[1.1742115e-05],[2.6226044e-06],[2.1100044e-05],[0.],[0.],[1.1920929e-07],[9.804964e-05],[1.8179417e-06],[0.46417886],[0.],[0.00016397],[9.098649e-05],[2.0861626e-07],[0.],[2.9802322e-08],[8.672476e-06],[1.7881393e-07],[0.],[1.7881393e-07],[5.0723553e-05],[0.2537542],[0.00090021],[0.],[9.536743e-07],[0.],[3.2782555e-07],[2.5242567e-05],[0.00011861],[0.],[0.],[0.00057229],[0.00052539],[0.00319499],[0.12761918],[0.],[0.00015292],[0.],[2.0861626e-07],[0.34269637],[0.00012639],[3.540516e-05],[1.4901161e-07],[0.00018409],[0.],[2.3245811e-06],[4.7415495e-05],[5.364418e-07],[7.2568655e-05],[2.3841858e-07],[1.4901161e-07],[0.00433028]
47,[0.],[0.11046734],[0.7699858],[9.924173e-06],[0.3085165],[0.],[0.],[0.],[0.00184301],[0.],[0.],[0.],[0.],[6.529689e-05],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.02425146],[0.],[1.7881393e-07],[0.7673118],[0.],[0.],[0.00026602],[0.76964504],[0.03151426],[0.],[0.],[0.],[5.9604645e-08],[0.],[0.06638366],[0.],[0.],[5.6624413e-06],[5.9604645e-08],[0.],[6.920099e-05],[0.],[2.9802322e-08],[0.],[0.],[0.5652133],[0.],[0.],[0.7708453],[0.],[2.0861626e-07],[0.],[0.76583815],[1.1920929e-07],[0.],[0.00663105],[0.],[0.2757749],[2.682209e-07],[0.75147235],[0.7627961],[0.]
48,[2.1517277e-05],[3.710389e-05],[1.0758638e-05],[0.0108197],[2.4735928e-05],[1.1920929e-07],[2.2053719e-06],[0.],[0.00033435],[0.00020045],[2.3394823e-05],[0.],[0.],[0.00301763],[0.],[0.],[0.],[0.],[0.],[1.7881393e-07],[0.],[4.8846006e-05],[5.662441e-07],[2.0861626e-07],[0.12229607],[7.897615e-06],[0.],[0.],[0.00107083],[9.894371e-06],[6.854534e-07],[0.],[5.9604645e-08],[7.838011e-05],[0.66667736],[0.],[4.4345856e-05],[0.],[0.],[0.01577932],[0.26169235],[0.],[2.9802322e-08],[0.65336907],[0.69013053],[0.09177655],[2.3245811e-06],[3.874302e-06],[2.0861626e-07],[0.],[8.702278e-06],[4.5478344e-05],[0.18610704],[8.940697e-08],[7.3611736e-06],[0.37706286],[0.],[0.00014558],[5.9604645e-08],[2.0384789e-05],[0.09834537],[1.3023615e-05],[6.67572e-06],[1.1026859e-06]
49,[0.00012547],[0.],[0.],[1.1920929e-07],[0.],[0.04917628],[0.00049987],[6.189942e-05],[0.],[4.4316053e-05],[7.9602e-05],[4.848838e-05],[3.5881996e-05],[8.940697e-08],[0.38464904],[0.0133898],[0.00035062],[3.8087368e-05],[0.00373906],[0.00224659],[0.36063063],[0.00010788],[0.],[0.00841087],[2.0861626e-07],[0.],[3.620982e-05],[0.00076437],[0.],[0.],[0.],[0.00152332],[0.01069301],[5.4180622e-05],[2.2351742e-06],[5.4240227e-05],[0.],[5.081296e-05],[0.01613703],[1.4901161e-07],[2.682209e-07],[0.00010887],[0.],[1.4305115e-06],[1.3113022e-06],[4.2021275e-06],[0.00015685],[0.],[0.00430757],[5.2273273e-05],[0.],[5.8323145e-05],[2.682209e-07],[0.02033812],[0.],[3.874302e-07],[0.00013351],[0.],[0.00533959],[0.],[8.940697e-08],[0.],[0.],[0.00094101]
50,[0.],[0.45819008],[0.6494209],[6.741285e-05],[0.747896],[0.],[0.],[0.],[0.01241741],[0.],[0.],[0.],[0.],[0.00044471],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00612012],[0.],[1.2218952e-06],[0.54631615],[0.],[0.],[0.00180867],[0.6269218],[0.00799733],[0.],[0.],[0.],[1.7881393e-07],[0.],[0.32623348],[0.],[0.],[3.8027763e-05],[3.2782555e-07],[0.],[1.7166138e-05],[0.],[5.9604645e-08],[8.940697e-08],[0.],[0.2436133],[0.],[0.],[0.6064632],[0.],[5.662441e-07],[0.],[0.5128466],[2.9802322e-07],[0.],[0.04347965],[0.],[0.72168326],[1.9967556e-06],[0.74479145],[0.46031097],[0.]
51,[2.2858381e-05],[0.],[0.],[0.],[0.],[0.00713485],[9.1046095e-05],[0.0010623],[0.],[8.046627e-06],[1.4513731e-05],[0.00083098],[0.00061575],[0.],[0.05456617],[0.00157383],[0.00599054],[0.00065458],[0.24927989],[0.00036076],[0.05457163],[1.963973e-05],[0.],[0.00154155],[2.9802322e-08],[0.],[0.00062189],[0.01277652],[0.],[0.],[0.],[0.02902207],[0.00196362],[9.924173e-06],[3.874302e-07],[0.00093144],[0.],[0.00087142],[0.39563885],[0.],[5.9604645e-08],[0.00186703],[0.],[2.682209e-07],[2.0861626e-07],[7.1525574e-07],[2.5182962e-05],[0.],[0.00078681],[0.00089672],[0.],[1.0609627e-05],[5.9604645e-08],[0.00356558],[0.],[5.9604645e-08],[0.00228816],[0.],[0.0009762],[0.],[2.9802322e-08],[0.],[0.],[0.00017151]
52,[8.821487e-06],[0.],[0.],[0.],[0.],[0.00276399],[3.5136938e-05],[0.01045194],[0.],[3.1292439e-06],[5.6028366e-06],[0.00819325],[0.00608227],[0.],[0.02177602],[0.00062361],[0.05647796],[0.00646397],[0.1939202],[0.00014377],[0.01878658],[7.599592e-06],[0.],[0.00059515],[0.],[0.],[0.0061433],[0.43545762],[0.],[0.],[0.],[0.5420509],[0.00075823],[3.8444996e-06],[1.1920929e-07],[0.00917554],[0.],[0.0085884],[0.0518935],[0.],[8.940697e-08],[0.01823941],[0.],[5.9604645e-08],[1.1920929e-07],[2.9802322e-07],[1.001358e-05],[0.],[0.0003036],[0.00883526],[0.],[4.053116e-06],[0.],[0.00137821],[0.],[0.],[0.02227232],[0.],[0.00037673],[0.],[0.],[0.],[0.],[6.613135e-05]
53,[0.10855246],[2.026558e-06],[6.2584877e-07],[5.0634146e-05],[1.3113022e-06],[4.6491623e-06],[0.00097093],[0.],[9.030104e-06],[0.64642715],[0.23589954],[0.],[0.],[2.8401613e-05],[4.172325e-07],[3.8146973e-06],[0.],[0.],[2.9802322e-08],[1.5318394e-05],[2.9802322e-07],[0.26746643],[2.9802322e-08],[2.7477741e-05],[0.00022051],[4.172325e-07],[0.],[0.],[2.1129847e-05],[5.066395e-07],[8.940697e-08],[0.],[8.493662e-06],[0.63507205],[0.00386357],[0.],[2.503395e-06],[0.],[5.9604645e-08],[6.118417e-05],[0.00034547],[0.],[0.],[0.00554767],[0.0037035],[0.03527531],[0.00632018],[2.3841858e-07],[2.56598e-05],[0.],[4.7683716e-07],[0.502644],[0.00030619],[5.8710575e-06],[3.874302e-07],[0.00058991],[0.],[5.632639e-06],[8.016825e-06],[1.1026859e-06],[0.00017592],[7.1525574e-07],[3.5762787e-07],[0.00014833]
54,[0.],[0.23436385],[0.7579651],[2.4437904e-05],[0.5237518],[0.],[0.],[0.],[0.00453061],[0.],[0.],[0.],[0.],[0.00016105],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.01260811],[0.],[4.4703484e-07],[0.71404606],[0.],[0.],[0.00065538],[0.7576122],[0.01644278],[0.],[0.],[0.],[1.1920929e-07],[0.],[0.14912614],[0.],[0.],[1.3768673e-05],[1.4901161e-07],[0.],[3.555417e-05],[2.9802322e-08],[0.],[0.],[0.],[0.40043545],[0.],[0.],[0.7588555],[0.],[2.9802322e-07],[0.],[0.6858347],[1.4901161e-07],[0.],[0.01618728],[0.],[0.4841617],[6.556511e-07],[0.7643559],[0.6388158],[0.]
55,[0.],[0.00263911],[0.11143598],[1.7881393e-07],[0.00941727],[0.],[0.],[0.],[3.9339066e-05],[0.],[0.],[0.],[0.],[1.3411045e-06],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.25491077],[0.],[2.9802322e-08],[0.20311046],[0.],[0.],[5.6922436e-06],[0.12908787],[0.30935106],[0.],[0.],[0.],[0.],[0.],[0.00151271],[0.],[0.],[1.7881393e-07],[0.],[0.],[0.00095165],[0.],[0.],[0.],[0.],[0.6571506],[0.],[0.],[0.15153718],[0.],[2.9802322e-08],[0.],[0.23838848],[2.9802322e-08],[0.],[0.00014228],[0.],[0.00804847],[0.],[0.06075656],[0.29782706],[0.]
56,[2.3692846e-05],[0.],[0.],[0.],[0.],[0.007388],[9.435415e-05],[0.00209433],[0.],[8.374453e-06],[1.4990568e-05],[0.0016388],[0.00121444],[0.],[0.05640686],[0.00167286],[0.01172441],[0.00129107],[0.3804202],[0.00040933],[0.04890093],[2.0354986e-05],[0.],[0.00159654],[8.940697e-08],[0.],[0.00122678],[0.0252834],[0.],[0.],[0.],[0.05237371],[0.00203359],[1.0222197e-05],[3.874302e-07],[0.00183678],[0.],[0.00171843],[0.27320853],[0.],[8.940697e-08],[0.00367805],[0.],[2.682209e-07],[2.3841858e-07],[7.748604e-07],[2.849102e-05],[0.],[0.00081497],[0.00176811],[0.],[1.0937452e-05],[5.9604645e-08],[0.00369254],[0.],[0.],[0.00450617],[0.],[0.00101107],[0.],[2.9802322e-08],[0.],[0.],[0.00017756]
57,[0.],[0.2248385],[0.7598927],[2.3066998e-05],[0.510304],[0.],[0.],[0.],[0.00429407],[0.],[0.],[0.],[0.],[0.00015259],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.01332524],[0.],[3.874302e-07],[0.725351],[0.],[0.],[0.00062102],[0.75954175],[0.01737407],[0.],[0.],[0.],[5.9604645e-08],[0.],[0.14242068],[0.],[0.],[1.3023615e-05],[1.1920929e-07],[0.],[3.7640333e-05],[2.9802322e-08],[8.940697e-08],[2.9802322e-08],[0.],[0.4139632],[0.],[0.],[0.7607783],[0.],[2.682209e-07],[0.],[0.697783],[1.1920929e-07],[0.],[0.01535156],[0.],[0.47072583],[6.2584877e-07],[0.7662483],[0.6516441],[0.]
58,[0.00095686],[2.9802322e-08],[0.],[4.7683716e-07],[0.],[0.01419267],[0.02380347],[1.1920929e-07],[2.0861626e-07],[0.00041431],[0.00074363],[2.3841858e-07],[1.1920929e-07],[2.3841858e-07],[0.00021207],[0.12624884],[8.046627e-07],[1.1920929e-07],[1.0222197e-05],[0.4830665],[0.00014928],[0.00100815],[0.],[0.5975005],[2.2053719e-06],[0.],[5.9604645e-08],[1.66893e-06],[1.7881393e-07],[0.],[0.],[4.1127205e-06],[0.20374018],[0.00050706],[2.1368265e-05],[1.1920929e-07],[2.9802322e-08],[1.7881393e-07],[2.515316e-05],[5.662441e-07],[2.8014183e-06],[2.9802322e-07],[0.],[1.3589859e-05],[1.2516975e-05],[4.005432e-05],[0.00573203],[0.],[0.64651114],[1.1920929e-07],[0.],[0.00054505],[2.682209e-06],[0.05264646],[0.],[4.3213367e-06],[3.2782555e-07],[0.],[0.488056],[0.],[1.66893e-06],[0.],[0.],[0.07147947]
59,[0.],[0.2033934],[0.01881713],[0.03819758],[0.09723511],[0.],[0.],[0.],[0.73329353],[8.940697e-08],[1.1920929e-07],[0.],[0.],[0.20766169],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[6.377697e-05],[0.],[0.00075036],[0.01231325],[0.],[0.],[0.5162859],[0.01709959],[8.3476305e-05],[0.],[0.],[8.940697e-08],[6.4373016e-06],[0.],[0.2709425],[0.],[0.],[0.02187419],[0.00021237],[0.],[1.0430813e-06],[2.771616e-06],[4.7683716e-06],[9.536743e-07],[0.],[0.00332335],[0.],[0.],[0.01570398],[1.4901161e-07],[0.00033656],[0.],[0.01078153],[8.419156e-05],[0.],[0.6372379],[0.],[0.12217367],[0.0011659],[0.02932754],[0.00875294],[0.]
60,[2.0861626e-07],[0.006441],[0.00048667],[0.7308816],[0.0027273],[0.],[2.9802322e-08],[0.],[0.09295788],[1.3113022e-06],[2.0861626e-07],[0.],[0.],[0.4811948],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[5.662441e-07],[3.6656857e-06],[0.],[0.15633184],[0.00031644],[0.],[0.],[0.24726218],[0.00044152],[4.351139e-06],[0.],[0.],[6.556511e-07],[0.00077549],[0.],[0.00934771],[0.],[0.],[0.73590577],[0.04979995],[0.],[2.0861626e-07],[0.00070167],[0.00118908],[3.7640333e-05],[5.9604645e-08],[8.46684e-05],[0.],[0.],[0.00040492],[4.7683716e-07],[0.07671511],[0.],[0.00027668],[0.02034792],[0.],[0.04269704],[0.],[0.00352135],[0.22363314],[0.00076658],[0.00022414],[0.]
61,[0.],[0.44003454],[0.0557352],[0.00938874],[0.24896634],[0.],[0.],[0.],[0.6386703],[1.1920929e-07],[0.],[0.],[0.],[0.05886415],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00019622],[0.],[0.00017917],[0.03695169],[0.],[0.],[0.2030063],[0.05082256],[0.00025687],[0.],[0.],[0.],[2.1755695e-06],[0.],[0.53353727],[0.],[0.],[0.00530851],[5.0723553e-05],[0.],[1.3411045e-06],[8.940697e-07],[1.1622906e-06],[3.2782555e-07],[0.],[0.01015824],[0.],[0.],[0.04680541],[8.940697e-08],[8.037686e-05],[0.],[0.03245547],[2.0116568e-05],[0.],[0.7495246],[0.],[0.29989278],[0.00027847],[0.08507821],[0.02645802],[0.]
62,[0.],[0.38669708],[0.70944905],[5.030632e-05],[0.6937465],[0.],[0.],[0.],[0.00928763],[0.],[0.],[0.],[0.],[0.0003317],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00805137],[0.],[9.23872e-07],[0.61349124],[0.],[0.],[0.00134912],[0.6889572],[0.01051491],[0.],[0.],[0.],[2.0861626e-07],[0.],[0.26525027],[0.],[0.],[2.8282404e-05],[2.0861626e-07],[0.],[2.2619963e-05],[8.940697e-08],[8.940697e-08],[0.],[0.],[0.29801762],[0.],[0.],[0.6701104],[0.],[3.874302e-07],[0.],[0.5811784],[2.0861626e-07],[0.],[0.03278041],[0.],[0.6590898],[1.4603138e-06],[0.7605417],[0.52924764],[0.]
63,[3.0606985e-05],[1.9729137e-05],[5.632639e-06],[0.00381535],[1.3202429e-05],[1.4901161e-07],[3.1292439e-06],[0.],[0.00011712],[0.00104791],[7.2836876e-05],[0.],[0.],[0.0008601],[0.],[1.1920929e-07],[0.],[0.],[0.],[1.7881393e-07],[0.],[8.612871e-05],[2.9802322e-07],[3.874302e-07],[0.04651946],[4.23193e-06],[0.],[0.],[0.00037524],[5.3048134e-06],[3.5762787e-07],[0.],[1.7881393e-07],[0.00041002],[0.582062],[0.],[2.3454428e-05],[0.],[0.],[0.00558233],[0.11040837],[0.],[2.9802322e-08],[0.66701293],[0.5716922],[0.34589303],[2.413988e-06],[2.0563602e-06],[3.5762787e-07],[0.],[4.6491623e-06],[0.00023818],[0.07014751],[0.],[3.9041042e-06],[0.17488146],[0.],[5.3316355e-05],[2.3841858e-07],[1.0281801e-05],[0.03678694],[6.8843365e-06],[3.5762787e-06],[1.3411045e-06]
